edition,time_period,value
201002,2004-12,96.38
201002,2005-01,96.45
201002,2005-02,96.93
201002,2005-03,94.92
201002,2005-04,98.03
201002,2005-05,98.9
201002,2005-06,99.23
201002,2005-07,100.06
201002,2005-08,101.88
201002,2005-09,102.32
201002,2005-10,103.48
201002,2005-11,103.37
201002,2005-12,101.77
201002,2006-01,101.88
201002,2006-02,103.97
201002,2006-03,105.41
201002,2006-04,106.27
201002,2006-05,107.44
201002,2006-06,109.27
201002,2006-07,107.94
201002,2006-08,109.69
201002,2006-09,111.44
201002,2006-10,111.1
201002,2006-11,111.68
201002,2006-12,109.24
201002,2007-01,107.2
201002,2007-02,108.72
201002,2007-03,111.97
201002,2007-04,112.75
201002,2007-05,116.46
201002,2007-06,116.28
201002,2007-07,113.86
201002,2007-08,114.66
201002,2007-09,113.24
201002,2007-10,116.2
201002,2007-11,117.78
201002,2007-12,117.45
201002,2008-01,121.18
201002,2008-02,130.33
201002,2008-03,125.24
201002,2008-04,123.29
201002,2008-05,125.8
201002,2008-06,123.35
201002,2008-07,125.04
201002,2008-08,124.38
201002,2008-09,125.15
201002,2008-10,124.34
201002,2008-11,122.79
201002,2008-12,123.3
201002,2009-01,114.18
201002,2009-02,111.91
201002,2009-03,111.37
201002,2009-04,112.53
201002,2009-05,110.62
201002,2009-06,110.0
201002,2009-07,111.76
201002,2009-08,112.25
201002,2009-09,113.44
201002,2009-10,111.47
201002,2009-11,110.7
201002,2009-12,111.66
201003,1995-01,63.71
201003,1995-02,60.83
201003,1995-03,62.08
201003,1995-04,65.13
201003,1995-05,65.3
201003,1995-06,64.94
201003,1995-07,63.49
201003,1995-08,63.95
201003,1995-09,64.18
201003,1995-10,64.76
201003,1995-11,63.15
201003,1995-12,66.58
201003,1996-01,65.97
201003,1996-02,69.08
201003,1996-03,63.84
201003,1996-04,66.09
201003,1996-05,67.51
201003,1996-06,66.35
201003,1996-07,67.6
201003,1996-08,68.59
201003,1996-09,69.07
201003,1996-10,67.48
201003,1996-11,69.04
201003,1996-12,68.9
201003,1997-01,60.92
201003,1997-02,63.83
201003,1997-03,61.97
201003,1997-04,63.56
201003,1997-05,61.48
201003,1997-06,58.4
201003,1997-07,64.69
201003,1997-08,62.94
201003,1997-09,63.53
201003,1997-10,65.45
201003,1997-11,61.22
201003,1997-12,60.65
201003,1998-01,65.98
201003,1998-02,65.8
201003,1998-03,68.85
201003,1998-04,61.43
201003,1998-05,63.76
201003,1998-06,67.19
201003,1998-07,65.66
201003,1998-08,65.45
201003,1998-09,65.94
201003,1998-10,64.1
201003,1998-11,67.26
201003,1998-12,61.84
201003,1999-01,76.26
201003,1999-02,76.11
201003,1999-03,77.51
201003,1999-04,78.89
201003,1999-05,74.9
201003,1999-06,76.73
201003,1999-07,73.88
201003,1999-08,75.82
201003,1999-09,76.53
201003,1999-10,76.23
201003,1999-11,75.99
201003,1999-12,74.22
201003,2000-01,67.96
201003,2000-02,71.87
201003,2000-03,78.06
201003,2000-04,73.1
201003,2000-05,74.04
201003,2000-06,76.98
201003,2000-07,73.37
201003,2000-08,74.38
201003,2000-09,73.85
201003,2000-10,72.59
201003,2000-11,74.49
201003,2000-12,73.9
201003,2001-01,77.29
201003,2001-02,79.88
201003,2001-03,76.46
201003,2001-04,76.9
201003,2001-05,77.18
201003,2001-06,76.39
201003,2001-07,79.43
201003,2001-08,79.27
201003,2001-09,81.15
201003,2001-10,80.97
201003,2001-11,83.49
201003,2001-12,82.46
201003,2002-01,87.22
201003,2002-02,81.06
201003,2002-03,85.36
201003,2002-04,82.99
201003,2002-05,85.32
201003,2002-06,86.45
201003,2002-07,85.77
201003,2002-08,85.18
201003,2002-09,84.43
201003,2002-10,87.57
201003,2002-11,86.31
201003,2002-12,90.86
201003,2003-01,86.58
201003,2003-02,80.95
201003,2003-03,80.01
201003,2003-04,83.58
201003,2003-05,82.34
201003,2003-06,82.21
201003,2003-07,82.64
201003,2003-08,82.39
201003,2003-09,81.56
201003,2003-10,85.08
201003,2003-11,85.52
201003,2003-12,91.33
201003,2004-01,88.55
201003,2004-02,85.73
201003,2004-03,87.21
201003,2004-04,90.83
201003,2004-05,89.87
201003,2004-06,90.94
201003,2004-07,92.57
201003,2004-08,91.53
201003,2004-09,90.48
201003,2004-10,89.96
201003,2004-11,92.28
201003,2004-12,96.37
201003,2005-01,96.48
201003,2005-02,96.95
201003,2005-03,94.93
201003,2005-04,98.03
201003,2005-05,98.89
201003,2005-06,99.22
201003,2005-07,100.05
201003,2005-08,101.87
201003,2005-09,102.32
201003,2005-10,103.48
201003,2005-11,103.36
201003,2005-12,101.75
201003,2006-01,101.93
201003,2006-02,103.99
201003,2006-03,105.43
201003,2006-04,106.27
201003,2006-05,107.43
201003,2006-06,109.25
201003,2006-07,107.93
201003,2006-08,109.67
201003,2006-09,111.43
201003,2006-10,111.09
201003,2006-11,111.67
201003,2006-12,109.23
201003,2007-01,107.28
201003,2007-02,108.75
201003,2007-03,111.99
201003,2007-04,112.75
201003,2007-05,116.44
201003,2007-06,116.27
201003,2007-07,113.85
201003,2007-08,114.64
201003,2007-09,113.22
201003,2007-10,116.18
201003,2007-11,117.77
201003,2007-12,117.44
201003,2008-01,121.29
201003,2008-02,130.36
201003,2008-03,125.26
201003,2008-04,123.29
201003,2008-05,125.78
201003,2008-06,123.34
201003,2008-07,125.01
201003,2008-08,124.35
201003,2008-09,125.12
201003,2008-10,124.31
201003,2008-11,122.77
201003,2008-12,123.28
201003,2009-01,114.32
201003,2009-02,111.94
201003,2009-03,111.4
201003,2009-04,112.53
201003,2009-05,110.6
201003,2009-06,109.98
201003,2009-07,111.73
201003,2009-08,112.21
201003,2009-09,113.4
201003,2009-10,111.44
201003,2009-11,110.68
201003,2009-12,111.65
201003,2010-01,110.97
201004,1995-01,63.71
201004,1995-02,60.83
201004,1995-03,62.09
201004,1995-04,65.13
201004,1995-05,65.3
201004,1995-06,64.95
201004,1995-07,63.49
201004,1995-08,63.95
201004,1995-09,64.18
201004,1995-10,64.76
201004,1995-11,63.16
201004,1995-12,66.58
201004,1996-01,65.98
201004,1996-02,69.08
201004,1996-03,63.85
201004,1996-04,66.09
201004,1996-05,67.51
201004,1996-06,66.35
201004,1996-07,67.6
201004,1996-08,68.59
201004,1996-09,69.07
201004,1996-10,67.48
201004,1996-11,69.05
201004,1996-12,68.91
201004,1997-01,60.92
201004,1997-02,63.83
201004,1997-03,61.97
201004,1997-04,63.56
201004,1997-05,61.48
201004,1997-06,58.41
201004,1997-07,64.69
201004,1997-08,62.94
201004,1997-09,63.53
201004,1997-10,65.45
201004,1997-11,61.22
201004,1997-12,60.66
201004,1998-01,65.98
201004,1998-02,65.8
201004,1998-03,68.85
201004,1998-04,61.44
201004,1998-05,63.76
201004,1998-06,67.19
201004,1998-07,65.66
201004,1998-08,65.45
201004,1998-09,65.94
201004,1998-10,64.11
201004,1998-11,67.27
201004,1998-12,61.86
201004,1999-01,76.26
201004,1999-02,76.12
201004,1999-03,77.5
201004,1999-04,78.9
201004,1999-05,74.91
201004,1999-06,76.73
201004,1999-07,73.88
201004,1999-08,75.82
201004,1999-09,76.54
201004,1999-10,76.23
201004,1999-11,75.99
201004,1999-12,74.23
201004,2000-01,67.95
201004,2000-02,71.88
201004,2000-03,78.05
201004,2000-04,73.1
201004,2000-05,74.04
201004,2000-06,76.98
201004,2000-07,73.37
201004,2000-08,74.38
201004,2000-09,73.86
201004,2000-10,72.59
201004,2000-11,74.49
201004,2000-12,73.9
201004,2001-01,77.28
201004,2001-02,79.9
201004,2001-03,76.46
201004,2001-04,76.91
201004,2001-05,77.19
201004,2001-06,76.39
201004,2001-07,79.44
201004,2001-08,79.28
201004,2001-09,81.15
201004,2001-10,80.97
201004,2001-11,83.48
201004,2001-12,82.45
201004,2002-01,87.2
201004,2002-02,81.09
201004,2002-03,85.37
201004,2002-04,83.0
201004,2002-05,85.32
201004,2002-06,86.45
201004,2002-07,85.78
201004,2002-08,85.19
201004,2002-09,84.44
201004,2002-10,87.57
201004,2002-11,86.3
201004,2002-12,90.84
201004,2003-01,86.55
201004,2003-02,81.0
201004,2003-03,80.03
201004,2003-04,83.59
201004,2003-05,82.35
201004,2003-06,82.21
201004,2003-07,82.64
201004,2003-08,82.39
201004,2003-09,81.56
201004,2003-10,85.08
201004,2003-11,85.51
201004,2003-12,91.3
201004,2004-01,88.52
201004,2004-02,85.79
201004,2004-03,87.23
201004,2004-04,90.84
201004,2004-05,89.88
201004,2004-06,90.94
201004,2004-07,92.57
201004,2004-08,91.53
201004,2004-09,90.48
201004,2004-10,89.95
201004,2004-11,92.26
201004,2004-12,96.33
201004,2005-01,96.44
201004,2005-02,97.04
201004,2005-03,94.97
201004,2005-04,98.05
201004,2005-05,98.9
201004,2005-06,99.23
201004,2005-07,100.05
201004,2005-08,101.86
201004,2005-09,102.31
201004,2005-10,103.45
201004,2005-11,103.33
201004,2005-12,101.71
201004,2006-01,101.88
201004,2006-02,104.13
201004,2006-03,105.47
201004,2006-04,106.3
201004,2006-05,107.44
201004,2006-06,109.26
201004,2006-07,107.93
201004,2006-08,109.66
201004,2006-09,111.41
201004,2006-10,111.05
201004,2006-11,111.62
201004,2006-12,109.17
201004,2007-01,107.22
201004,2007-02,108.93
201004,2007-03,112.05
201004,2007-04,112.8
201004,2007-05,116.46
201004,2007-06,116.28
201004,2007-07,113.85
201004,2007-08,114.62
201004,2007-09,113.19
201004,2007-10,116.13
201004,2007-11,117.7
201004,2007-12,117.35
201004,2008-01,121.19
201004,2008-02,130.66
201004,2008-03,125.36
201004,2008-04,123.36
201004,2008-05,125.82
201004,2008-06,123.35
201004,2008-07,125.01
201004,2008-08,124.31
201004,2008-09,125.06
201004,2008-10,124.23
201004,2008-11,122.66
201004,2008-12,123.14
201004,2009-01,114.19
201004,2009-02,112.3
201004,2009-03,111.51
201004,2009-04,112.61
201004,2009-05,110.64
201004,2009-06,110.01
201004,2009-07,111.72
201004,2009-08,112.17
201004,2009-09,113.32
201004,2009-10,111.34
201004,2009-11,110.55
201004,2009-12,111.48
201004,2010-01,110.8
201004,2010-02,109.15
201005,1995-01,63.72
201005,1995-02,60.85
201005,1995-03,62.08
201005,1995-04,65.13
201005,1995-05,65.3
201005,1995-06,64.94
201005,1995-07,63.49
201005,1995-08,63.95
201005,1995-09,64.18
201005,1995-10,64.76
201005,1995-11,63.14
201005,1995-12,66.58
201005,1996-01,65.99
201005,1996-02,69.1
201005,1996-03,63.84
201005,1996-04,66.09
201005,1996-05,67.51
201005,1996-06,66.34
201005,1996-07,67.6
201005,1996-08,68.59
201005,1996-09,69.07
201005,1996-10,67.48
201005,1996-11,69.04
201005,1996-12,68.9
201005,1997-01,60.93
201005,1997-02,63.85
201005,1997-03,61.98
201005,1997-04,63.56
201005,1997-05,61.47
201005,1997-06,58.4
201005,1997-07,64.69
201005,1997-08,62.94
201005,1997-09,63.53
201005,1997-10,65.45
201005,1997-11,61.22
201005,1997-12,60.64
201005,1998-01,65.99
201005,1998-02,65.82
201005,1998-03,68.86
201005,1998-04,61.43
201005,1998-05,63.76
201005,1998-06,67.19
201005,1998-07,65.66
201005,1998-08,65.45
201005,1998-09,65.94
201005,1998-10,64.1
201005,1998-11,67.26
201005,1998-12,61.83
201005,1999-01,76.27
201005,1999-02,76.14
201005,1999-03,77.53
201005,1999-04,78.9
201005,1999-05,74.9
201005,1999-06,76.73
201005,1999-07,73.88
201005,1999-08,75.82
201005,1999-09,76.53
201005,1999-10,76.22
201005,1999-11,75.98
201005,1999-12,74.21
201005,2000-01,67.96
201005,2000-02,71.89
201005,2000-03,78.07
201005,2000-04,73.1
201005,2000-05,74.03
201005,2000-06,76.98
201005,2000-07,73.36
201005,2000-08,74.37
201005,2000-09,73.85
201005,2000-10,72.58
201005,2000-11,74.49
201005,2000-12,73.89
201005,2001-01,77.3
201005,2001-02,79.91
201005,2001-03,76.46
201005,2001-04,76.9
201005,2001-05,77.18
201005,2001-06,76.39
201005,2001-07,79.43
201005,2001-08,79.27
201005,2001-09,81.15
201005,2001-10,80.97
201005,2001-11,83.49
201005,2001-12,82.46
201005,2002-01,87.23
201005,2002-02,81.09
201005,2002-03,85.36
201005,2002-04,82.99
201005,2002-05,85.31
201005,2002-06,86.45
201005,2002-07,85.77
201005,2002-08,85.18
201005,2002-09,84.42
201005,2002-10,87.57
201005,2002-11,86.31
201005,2002-12,90.87
201005,2003-01,86.58
201005,2003-02,81.0
201005,2003-03,80.0
201005,2003-04,83.59
201005,2003-05,82.34
201005,2003-06,82.21
201005,2003-07,82.64
201005,2003-08,82.38
201005,2003-09,81.55
201005,2003-10,85.08
201005,2003-11,85.52
201005,2003-12,91.34
201005,2004-01,88.55
201005,2004-02,85.8
201005,2004-03,87.18
201005,2004-04,90.83
201005,2004-05,89.87
201005,2004-06,90.94
201005,2004-07,92.56
201005,2004-08,91.52
201005,2004-09,90.47
201005,2004-10,89.95
201005,2004-11,92.27
201005,2004-12,96.37
201005,2005-01,96.47
201005,2005-02,97.05
201005,2005-03,94.89
201005,2005-04,98.03
201005,2005-05,98.89
201005,2005-06,99.22
201005,2005-07,100.04
201005,2005-08,101.86
201005,2005-09,102.31
201005,2005-10,103.47
201005,2005-11,103.35
201005,2005-12,101.75
201005,2006-01,101.9
201005,2006-02,104.16
201005,2006-03,105.37
201005,2006-04,106.27
201005,2006-05,107.43
201005,2006-06,109.25
201005,2006-07,107.92
201005,2006-08,109.66
201005,2006-09,111.42
201005,2006-10,111.07
201005,2006-11,111.66
201005,2006-12,109.21
201005,2007-01,107.24
201005,2007-02,108.98
201005,2007-03,111.91
201005,2007-04,112.76
201005,2007-05,116.44
201005,2007-06,116.26
201005,2007-07,113.83
201005,2007-08,114.62
201005,2007-09,113.2
201005,2007-10,116.16
201005,2007-11,117.74
201005,2007-12,117.41
201005,2008-01,121.24
201005,2008-02,130.75
201005,2008-03,125.15
201005,2008-04,123.29
201005,2008-05,125.78
201005,2008-06,123.32
201005,2008-07,124.99
201005,2008-08,124.32
201005,2008-09,125.09
201005,2008-10,124.28
201005,2008-11,122.73
201005,2008-12,123.24
201005,2009-01,114.26
201005,2009-02,112.41
201005,2009-03,111.25
201005,2009-04,112.53
201005,2009-05,110.59
201005,2009-06,109.96
201005,2009-07,111.7
201005,2009-08,112.17
201005,2009-09,113.36
201005,2009-10,111.4
201005,2009-11,110.63
201005,2009-12,111.6
201005,2010-01,110.9
201005,2010-02,109.29
201005,2010-03,111.46
201006,1995-01,63.69
201006,1995-02,60.83
201006,1995-03,62.07
201006,1995-04,65.14
201006,1995-05,65.3
201006,1995-06,64.95
201006,1995-07,63.5
201006,1995-08,63.96
201006,1995-09,64.19
201006,1995-10,64.77
201006,1995-11,63.15
201006,1995-12,66.58
201006,1996-01,65.96
201006,1996-02,69.08
201006,1996-03,63.83
201006,1996-04,66.1
201006,1996-05,67.51
201006,1996-06,66.35
201006,1996-07,67.6
201006,1996-08,68.6
201006,1996-09,69.08
201006,1996-10,67.49
201006,1996-11,69.04
201006,1996-12,68.9
201006,1997-01,60.91
201006,1997-02,63.83
201006,1997-03,61.97
201006,1997-04,63.57
201006,1997-05,61.48
201006,1997-06,58.41
201006,1997-07,64.69
201006,1997-08,62.94
201006,1997-09,63.54
201006,1997-10,65.45
201006,1997-11,61.22
201006,1997-12,60.64
201006,1998-01,65.98
201006,1998-02,65.81
201006,1998-03,68.85
201006,1998-04,61.44
201006,1998-05,63.76
201006,1998-06,67.2
201006,1998-07,65.66
201006,1998-08,65.45
201006,1998-09,65.94
201006,1998-10,64.1
201006,1998-11,67.26
201006,1998-12,61.83
201006,1999-01,76.26
201006,1999-02,76.12
201006,1999-03,77.51
201006,1999-04,78.92
201006,1999-05,74.91
201006,1999-06,76.74
201006,1999-07,73.88
201006,1999-08,75.82
201006,1999-09,76.54
201006,1999-10,76.22
201006,1999-11,75.98
201006,1999-12,74.21
201006,2000-01,67.95
201006,2000-02,71.88
201006,2000-03,78.05
201006,2000-04,73.12
201006,2000-05,74.04
201006,2000-06,76.99
201006,2000-07,73.37
201006,2000-08,74.38
201006,2000-09,73.85
201006,2000-10,72.58
201006,2000-11,74.48
201006,2000-12,73.89
201006,2001-01,77.28
201006,2001-02,79.9
201006,2001-03,76.45
201006,2001-04,76.94
201006,2001-05,77.19
201006,2001-06,76.4
201006,2001-07,79.44
201006,2001-08,79.28
201006,2001-09,81.15
201006,2001-10,80.97
201006,2001-11,83.48
201006,2001-12,82.45
201006,2002-01,87.21
201006,2002-02,81.08
201006,2002-03,85.33
201006,2002-04,83.04
201006,2002-05,85.33
201006,2002-06,86.46
201006,2002-07,85.78
201006,2002-08,85.19
201006,2002-09,84.43
201006,2002-10,87.56
201006,2002-11,86.3
201006,2002-12,90.85
201006,2003-01,86.56
201006,2003-02,80.98
201006,2003-03,79.97
201006,2003-04,83.65
201006,2003-05,82.36
201006,2003-06,82.23
201006,2003-07,82.65
201006,2003-08,82.39
201006,2003-09,81.55
201006,2003-10,85.07
201006,2003-11,85.51
201006,2003-12,91.32
201006,2004-01,88.51
201006,2004-02,85.76
201006,2004-03,87.14
201006,2004-04,90.93
201006,2004-05,89.9
201006,2004-06,90.96
201006,2004-07,92.58
201006,2004-08,91.53
201006,2004-09,90.47
201006,2004-10,89.94
201006,2004-11,92.25
201006,2004-12,96.33
201006,2005-01,96.42
201006,2005-02,97.0
201006,2005-03,94.83
201006,2005-04,98.18
201006,2005-05,98.93
201006,2005-06,99.26
201006,2005-07,100.07
201006,2005-08,101.88
201006,2005-09,102.31
201006,2005-10,103.45
201006,2005-11,103.32
201006,2005-12,101.7
201006,2006-01,101.84
201006,2006-02,104.07
201006,2006-03,105.27
201006,2006-04,106.5
201006,2006-05,107.49
201006,2006-06,109.3
201006,2006-07,107.95
201006,2006-08,109.68
201006,2006-09,111.42
201006,2006-10,111.05
201006,2006-11,111.61
201006,2006-12,109.14
201006,2007-01,107.15
201006,2007-02,108.86
201006,2007-03,111.76
201006,2007-04,113.08
201006,2007-05,116.54
201006,2007-06,116.33
201006,2007-07,113.89
201006,2007-08,114.65
201006,2007-09,113.2
201006,2007-10,116.13
201006,2007-11,117.68
201006,2007-12,117.31
201006,2008-01,121.1
201006,2008-02,130.55
201006,2008-03,124.91
201006,2008-04,123.78
201006,2008-05,125.92
201006,2008-06,123.43
201006,2008-07,125.07
201006,2008-08,124.36
201006,2008-09,125.08
201006,2008-10,124.23
201006,2008-11,122.63
201006,2008-12,123.09
201006,2009-01,114.08
201006,2009-02,112.17
201006,2009-03,110.96
201006,2009-04,113.15
201006,2009-05,110.77
201006,2009-06,110.09
201006,2009-07,111.79
201006,2009-08,112.22
201006,2009-09,113.35
201006,2009-10,111.34
201006,2009-11,110.51
201006,2009-12,111.42
201006,2010-01,110.66
201006,2010-02,108.99
201006,2010-03,111.09
201006,2010-04,107.11
201007,1995-01,63.71
201007,1995-02,60.84
201007,1995-03,62.07
201007,1995-04,65.14
201007,1995-05,65.31
201007,1995-06,64.94
201007,1995-07,63.5
201007,1995-08,63.95
201007,1995-09,64.18
201007,1995-10,64.76
201007,1995-11,63.14
201007,1995-12,66.57
201007,1996-01,65.97
201007,1996-02,69.09
201007,1996-03,63.83
201007,1996-04,66.1
201007,1996-05,67.51
201007,1996-06,66.35
201007,1996-07,67.6
201007,1996-08,68.6
201007,1996-09,69.08
201007,1996-10,67.49
201007,1996-11,69.04
201007,1996-12,68.89
201007,1997-01,60.92
201007,1997-02,63.84
201007,1997-03,61.97
201007,1997-04,63.57
201007,1997-05,61.48
201007,1997-06,58.4
201007,1997-07,64.69
201007,1997-08,62.94
201007,1997-09,63.54
201007,1997-10,65.45
201007,1997-11,61.21
201007,1997-12,60.63
201007,1998-01,65.98
201007,1998-02,65.81
201007,1998-03,68.86
201007,1998-04,61.44
201007,1998-05,63.76
201007,1998-06,67.19
201007,1998-07,65.66
201007,1998-08,65.45
201007,1998-09,65.94
201007,1998-10,64.1
201007,1998-11,67.26
201007,1998-12,61.82
201007,1999-01,76.26
201007,1999-02,76.13
201007,1999-03,77.52
201007,1999-04,78.92
201007,1999-05,74.91
201007,1999-06,76.74
201007,1999-07,73.88
201007,1999-08,75.82
201007,1999-09,76.53
201007,1999-10,76.22
201007,1999-11,75.98
201007,1999-12,74.2
201007,2000-01,67.95
201007,2000-02,71.88
201007,2000-03,78.06
201007,2000-04,73.12
201007,2000-05,74.05
201007,2000-06,76.99
201007,2000-07,73.37
201007,2000-08,74.38
201007,2000-09,73.85
201007,2000-10,72.58
201007,2000-11,74.48
201007,2000-12,73.88
201007,2001-01,77.28
201007,2001-02,79.89
201007,2001-03,76.45
201007,2001-04,76.93
201007,2001-05,77.19
201007,2001-06,76.4
201007,2001-07,79.44
201007,2001-08,79.27
201007,2001-09,81.15
201007,2001-10,80.96
201007,2001-11,83.48
201007,2001-12,82.45
201007,2002-01,87.21
201007,2002-02,81.07
201007,2002-03,85.33
201007,2002-04,83.03
201007,2002-05,85.34
201007,2002-06,86.46
201007,2002-07,85.78
201007,2002-08,85.18
201007,2002-09,84.42
201007,2002-10,87.56
201007,2002-11,86.3
201007,2002-12,90.85
201007,2003-01,86.56
201007,2003-02,80.97
201007,2003-03,79.96
201007,2003-04,83.65
201007,2003-05,82.37
201007,2003-06,82.23
201007,2003-07,82.65
201007,2003-08,82.39
201007,2003-09,81.54
201007,2003-10,85.07
201007,2003-11,85.5
201007,2003-12,91.32
201007,2004-01,88.51
201007,2004-02,85.75
201007,2004-03,87.13
201007,2004-04,90.93
201007,2004-05,89.92
201007,2004-06,90.97
201007,2004-07,92.58
201007,2004-08,91.53
201007,2004-09,90.47
201007,2004-10,89.94
201007,2004-11,92.25
201007,2004-12,96.33
201007,2005-01,96.42
201007,2005-02,96.99
201007,2005-03,94.81
201007,2005-04,98.17
201007,2005-05,98.97
201007,2005-06,99.27
201007,2005-07,100.07
201007,2005-08,101.88
201007,2005-09,102.31
201007,2005-10,103.45
201007,2005-11,103.32
201007,2005-12,101.7
201007,2006-01,101.83
201007,2006-02,104.06
201007,2006-03,105.25
201007,2006-04,106.48
201007,2006-05,107.55
201007,2006-06,109.31
201007,2006-07,107.96
201007,2006-08,109.68
201007,2006-09,111.41
201007,2006-10,111.05
201007,2006-11,111.6
201007,2006-12,109.14
201007,2007-01,107.13
201007,2007-02,108.84
201007,2007-03,111.73
201007,2007-04,113.06
201007,2007-05,116.62
201007,2007-06,116.35
201007,2007-07,113.9
201007,2007-08,114.65
201007,2007-09,113.2
201007,2007-10,116.12
201007,2007-11,117.66
201007,2007-12,117.3
201007,2008-01,121.07
201007,2008-02,130.52
201007,2008-03,124.87
201007,2008-04,123.74
201007,2008-05,126.05
201007,2008-06,123.46
201007,2008-07,125.09
201007,2008-08,124.37
201007,2008-09,125.08
201007,2008-10,124.22
201007,2008-11,122.62
201007,2008-12,123.07
201007,2009-01,114.04
201007,2009-02,112.14
201007,2009-03,110.92
201007,2009-04,113.1
201007,2009-05,110.91
201007,2009-06,110.13
201007,2009-07,111.82
201007,2009-08,112.23
201007,2009-09,113.35
201007,2009-10,111.33
201007,2009-11,110.49
201007,2009-12,111.39
201007,2010-01,110.61
201007,2010-02,108.93
201007,2010-03,111.03
201007,2010-04,107.05
201007,2010-05,107.64
201008,1995-01,63.73
201008,1995-02,60.86
201008,1995-03,62.07
201008,1995-04,65.15
201008,1995-05,65.31
201008,1995-06,64.93
201008,1995-07,63.49
201008,1995-08,63.95
201008,1995-09,64.19
201008,1995-10,64.76
201008,1995-11,63.13
201008,1995-12,66.57
201008,1996-01,65.99
201008,1996-02,69.11
201008,1996-03,63.84
201008,1996-04,66.11
201008,1996-05,67.52
201008,1996-06,66.33
201008,1996-07,67.6
201008,1996-08,68.59
201008,1996-09,69.08
201008,1996-10,67.49
201008,1996-11,69.03
201008,1996-12,68.88
201008,1997-01,60.93
201008,1997-02,63.86
201008,1997-03,61.98
201008,1997-04,63.57
201008,1997-05,61.48
201008,1997-06,58.39
201008,1997-07,64.69
201008,1997-08,62.94
201008,1997-09,63.54
201008,1997-10,65.45
201008,1997-11,61.21
201008,1997-12,60.61
201008,1998-01,66.0
201008,1998-02,65.84
201008,1998-03,68.88
201008,1998-04,61.45
201008,1998-05,63.76
201008,1998-06,67.18
201008,1998-07,65.66
201008,1998-08,65.44
201008,1998-09,65.94
201008,1998-10,64.09
201008,1998-11,67.25
201008,1998-12,61.79
201008,1999-01,76.28
201008,1999-02,76.15
201008,1999-03,77.56
201008,1999-04,78.93
201008,1999-05,74.91
201008,1999-06,76.73
201008,1999-07,73.87
201008,1999-08,75.81
201008,1999-09,76.53
201008,1999-10,76.21
201008,1999-11,75.97
201008,1999-12,74.17
201008,2000-01,67.96
201008,2000-02,71.89
201008,2000-03,78.09
201008,2000-04,73.13
201008,2000-05,74.05
201008,2000-06,76.98
201008,2000-07,73.36
201008,2000-08,74.37
201008,2000-09,73.85
201008,2000-10,72.57
201008,2000-11,74.48
201008,2000-12,73.87
201008,2001-01,77.3
201008,2001-02,79.91
201008,2001-03,76.47
201008,2001-04,76.94
201008,2001-05,77.2
201008,2001-06,76.38
201008,2001-07,79.43
201008,2001-08,79.26
201008,2001-09,81.13
201008,2001-10,80.96
201008,2001-11,83.48
201008,2001-12,82.46
201008,2002-01,87.24
201008,2002-02,81.07
201008,2002-03,85.35
201008,2002-04,83.05
201008,2002-05,85.35
201008,2002-06,86.43
201008,2002-07,85.77
201008,2002-08,85.17
201008,2002-09,84.41
201008,2002-10,87.56
201008,2002-11,86.31
201008,2002-12,90.88
201008,2003-01,86.59
201008,2003-02,80.97
201008,2003-03,79.97
201008,2003-04,83.67
201008,2003-05,82.39
201008,2003-06,82.18
201008,2003-07,82.64
201008,2003-08,82.37
201008,2003-09,81.52
201008,2003-10,85.06
201008,2003-11,85.51
201008,2003-12,91.36
201008,2004-01,88.54
201008,2004-02,85.75
201008,2004-03,87.14
201008,2004-04,90.96
201008,2004-05,89.96
201008,2004-06,90.9
201008,2004-07,92.56
201008,2004-08,91.51
201008,2004-09,90.44
201008,2004-10,89.93
201008,2004-11,92.25
201008,2004-12,96.37
201008,2005-01,96.44
201008,2005-02,97.0
201008,2005-03,94.83
201008,2005-04,98.22
201008,2005-05,99.03
201008,2005-06,99.16
201008,2005-07,100.04
201008,2005-08,101.85
201008,2005-09,102.28
201008,2005-10,103.44
201008,2005-11,103.33
201008,2005-12,101.72
201008,2006-01,101.84
201008,2006-02,104.08
201008,2006-03,105.28
201008,2006-04,106.54
201008,2006-05,107.64
201008,2006-06,109.15
201008,2006-07,107.91
201008,2006-08,109.65
201008,2006-09,111.39
201008,2006-10,111.04
201008,2006-11,111.62
201008,2006-12,109.17
201008,2007-01,107.14
201008,2007-02,108.88
201008,2007-03,111.79
201008,2007-04,113.15
201008,2007-05,116.76
201008,2007-06,116.11
201008,2007-07,113.83
201008,2007-08,114.61
201008,2007-09,113.16
201008,2007-10,116.11
201008,2007-11,117.68
201008,2007-12,117.34
201008,2008-01,121.09
201008,2008-02,130.6
201008,2008-03,124.97
201008,2008-04,123.88
201008,2008-05,126.23
201008,2008-06,123.1
201008,2008-07,124.99
201008,2008-08,124.3
201008,2008-09,125.04
201008,2008-10,124.21
201008,2008-11,122.64
201008,2008-12,123.13
201008,2009-01,114.07
201008,2009-02,112.22
201008,2009-03,111.04
201008,2009-04,113.26
201008,2009-05,111.13
201008,2009-06,109.68
201008,2009-07,111.69
201008,2009-08,112.14
201008,2009-09,113.3
201008,2009-10,111.31
201008,2009-11,110.51
201008,2009-12,111.46
201008,2010-01,110.67
201008,2010-02,109.05
201008,2010-03,111.19
201008,2010-04,107.25
201008,2010-05,107.9
201008,2010-06,110.75
201009,1995-01,63.72
201009,1995-02,60.85
201009,1995-03,62.07
